,city,lat,lng,country,population
4868,Zuwarah,32.9333,12.0833,Libya,80310.0
4869,Shancheng,34.7904,116.08,China,74459.0
4870,Sidi Qacem,34.21,-5.7,Morocco,75672.0
4871,Puerto Ayacucho,5.6631,-67.6264,Venezuela,80000.0
4872,Lawrence,42.7003,-71.1626,United States,80028.0
4873,Erdenet,49.0278,104.0444,Mongolia,79647.0
4874,Rubi,41.4933,2.0325,Spain,77464.0
4875,Temoaya,19.4686,-99.5933,Mexico,77714.0
4876,Ouahigouya,13.5833,-2.4167,Burkina Faso,79504.0
4877,Silver Spring,39.0028,-77.0207,United States,79750.0
4878,Nakhon Pathom,13.8194,100.0581,Thailand,78780.0
4879,Lowestoft,52.48,1.75,United Kingdom,71010.0
4880,Pau,43.3,-0.37,France,77130.0
4881,Tejupilco,18.9058,-100.1528,Mexico,71077.0
4882,Cheyenne,41.1351,-104.79,United States,79484.0
4883,Ubon Ratchathani,15.2281,104.8594,Thailand,79023.0
4884,Tustin,33.7309,-117.8106,United States,79348.0
4885,Lakewood,33.8471,-118.1221,United States,79307.0
4886,Carlisle,54.891,-2.944,United Kingdom,75306.0
4887,Lisala,2.14,21.51,Congo (Kinshasa),79235.0
4888,Szombathely,47.2333,16.6333,Hungary,78407.0
4889,Banska Bystrica,48.7353,19.1453,Slovakia,78327.0
4890,Ra`ananna,32.1833,34.8667,Israel,74000.0
4891,Harrogate,53.9919,-1.5378,United Kingdom,75070.0
4892,Aveiro,40.6389,-8.6553,Portugal,78450.0
4893,Tambacounda,13.7689,-13.6672,Senegal,78800.0
4894,Newcastle under Lyme,53.0109,-2.2278,United Kingdom,75082.0
4895,Inowroclaw,52.7958,18.2611,Poland,76086.0
4896,New Rochelle,40.9305,-73.7836,United States,78557.0
4897,Kensington,51.5,-0.19,United Kingdom,64681.0
4898,La Rochelle,46.1591,-1.1517,France,75735.0
4899,Lebanon,40.3412,-76.4227,United States,78302.0
4900,East Kilbride,55.7645,-4.1771,United Kingdom,75390.0
4901,Wa,10.0667,-2.5,Ghana,78107.0
4902,Nitra,48.3147,18.0875,Slovakia,77374.0
4903,Lomas del Mirador,-34.6667,-58.5297,Argentina,71479.0
4904,Maghaghah,28.6483,30.8422,Egypt,75657.0
4905,Mpanda,-6.3436,31.0694,Tanzania,73338.0
4906,Bacabal,-4.23,-44.8,Brazil,72372.0
4907,Gladbeck,51.5713,6.9827,Germany,75687.0
4908,Sankt Gallen,47.4233,9.3772,Switzerland,75833.0
4909,Cachoeira do Sul,-30.03,-52.91,Brazil,74694.0
4910,Campo Mourao,-24.0496,-52.42,Brazil,75401.0
4911,Cannes,43.5513,7.0128,France,73868.0
4912,Alameda,37.767,-122.2672,United States,77624.0
4913,Thornton Heath,51.4002,-0.1086,United Kingdom,65812.0
4914,Watsonville,36.9206,-121.7706,United States,77352.0
4915,Taluqan,36.7167,69.5167,Afghanistan,77000.0
4916,Juventino Rosas,20.65,-101.0,Mexico,65479.0
4917,Jinja,0.4431,33.2128,Uganda,72931.0
4918,Davis,38.5552,-121.7365,United States,76997.0
4919,Berberati,4.2667,15.7833,Central African Republic,76918.0
4920,Esbjerg,55.467,8.45,Denmark,72205.0
4921,Zrenjanin,45.3778,20.3861,Serbia,76511.0
4922,Las Piedras,-34.7167,-56.2167,Uruguay,71268.0
4923,Surt,31.2,16.6,Libya,76788.0
4924,Tamazunchale,21.2667,-98.7833,Mexico,72685.0
4925,Pancevo,44.8739,20.6519,Serbia,76203.0
4926,Chiryu,35.0,137.1167,Japan,72166.0
4927,Abeche,13.8331,20.8347,Chad,76492.0
4928,Bellflower,33.888,-118.1271,United States,76435.0
4929,Ashford,51.1465,0.8676,United Kingdom,74204.0
4930,Bokhtar,37.8364,68.7803,Tajikistan,75450.0
4931,Musashimurayama,35.7547,139.3875,Japan,71579.0
4932,Nek'emte,9.0905,36.53,Ethiopia,73018.0
4933,Calais,50.9481,1.8564,France,73911.0
4934,Tamanrasset,22.785,5.5228,Algeria,76000.0
4935,Ramla,31.9318,34.8736,Israel,75500.0
4936,Montrouge,48.8172,2.3219,France,50260.0
4937,Zadar,44.1167,15.2167,Croatia,75082.0
4938,Southall,51.5121,-0.3779,United Kingdom,69857.0
4939,Guamuchil,25.4639,-108.0794,Mexico,72500.0
4940,Quang Tri,16.7504,107.2,Vietnam,72722.0
4941,Antibes,43.5808,7.1239,France,72999.0
4942,Zlin,49.2331,17.6669,Czechia,74935.0
4943,Paracatu,-17.2217,-46.875,Brazil,70753.0
4944,Bistrita,47.1333,24.4833,Romania,75076.0
4945,Tissemsilt,35.6072,1.8106,Algeria,75197.0
4946,Pine Hills,28.5818,-81.4693,United States,75575.0
4947,Joensuu,62.6,29.7639,Finland,75514.0
4948,Bella Vista,-34.5333,-58.6667,Argentina,72000.0
4949,Rugby,52.37,-1.26,United Kingdom,70628.0
4950,Darhan,49.4689,105.9575,Mongolia,74738.0
4951,Centreville,38.8391,-77.4388,United States,75452.0
4952,Guasave,25.5744,-108.4706,Mexico,71196.0
4953,Teyateyaneng,-29.15,27.7333,Lesotho,75115.0
4954,Burton upon Trent,52.8019,-1.6367,United Kingdom,72299.0
4955,Karlstad,59.3671,13.4999,Sweden,74141.0
4956,Uxbridge,51.5404,-0.4778,United Kingdom,70560.0
4957,Baldwin Park,34.0829,-117.9721,United States,75251.0
4958,Rioverde,21.93,-99.98,Mexico,69613.0
4959,Toledo,39.867,-4.0167,Spain,74632.0
4960,Prey Veng,11.484,105.324,Cambodia,74000.0
4961,Caguas,18.2319,-66.0388,Puerto Rico,74980.0
4962,Parintins,-2.61,-56.74,Brazil,64428.0
4963,Kiyosu,35.2,136.85,Japan,69680.0
4964,Hekinan,34.8833,137.0,Japan,72875.0
4965,Crewe,53.099,-2.44,United Kingdom,71722.0
4966,Matehuala,23.6528,-100.6444,Mexico,67717.0
4967,San Andres,12.5847,-81.7006,Colombia,71946.0
4968,Ijui,-28.3878,-53.9147,Brazil,71202.0
4969,Naxcivan,39.2089,45.4122,Azerbaijan,74500.0
4970,Garissa,-0.4569,39.6583,Kenya,65881.0
4971,Manokwari,-0.8711,134.0693,Indonesia,74504.0
4972,Masvingo,-20.0744,30.8328,Zimbabwe,72527.0
4973,Vincennes,48.8478,2.4392,France,49891.0
4974,Assab,13.0078,42.7411,Eritrea,74405.0
4975,Gosport,50.7948,-1.1243,United Kingdom,71529.0
4976,Wandsworth,51.455,-0.192,United Kingdom,61594.0
4977,Porto Uniao,-26.2396,-51.08,Brazil,71578.0
4978,Salima,-13.7829,34.4333,Malawi,71181.0
4979,Tulcea,45.19,28.8,Romania,73707.0
4980,Birobidzhan,48.7833,132.9333,Russia,73623.0
4981,Tsurugashima,35.9344,139.3931,Japan,70076.0
4982,Yoshikawa,35.8911,139.8414,Japan,71763.0
4983,Cabadbaran,9.1228,125.5346,Philippines,73639.0
4984,Kirtipur,27.6667,85.2833,Nepal,65602.0
4985,Irece,-11.3042,-41.8558,Brazil,63626.0
4986,Yawata-shimizui,34.8756,135.7078,Japan,70931.0
4987,Frontera,26.926,-101.449,Mexico,70160.0
4988,Neuilly-sur-Seine,48.8881,2.2686,France,60361.0
4989,Farah,32.3436,62.1194,Afghanistan,73647.0
4990,Warzat,30.9167,-6.9167,Morocco,71067.0
4991,Finchley,51.599,-0.187,United Kingdom,65812.0
4992,Monastir,35.7307,10.7673,Tunisia,71546.0
4993,Camden,39.9362,-75.1073,United States,73562.0
4994,Evanston,42.0463,-87.6942,United States,73473.0
4995,Havirov,49.7778,18.4228,Czechia,71200.0
4996,Skien,59.2096,9.609,Norway,73330.0
4997,Noisy-le-Grand,48.8478,2.5528,France,68183.0
4998,Kismaayo,-0.3603,42.5489,Somalia,73300.0
4999,San Juan,18.807,-71.229,Dominican Republic,72950.0
5000,Debre Mark'os,10.34,37.72,Ethiopia,70758.0
5001,Dabou,5.3256,-4.3767,Côte D’Ivoire,72913.0
5002,Sa`dah,16.9358,43.7644,Yemen,70203.0
5003,Inverness,57.4781,-4.2233,United Kingdom,70000.0
5004,Feltham,51.4496,-0.4089,United Kingdom,63368.0
5005,Lappeenranta,61.0583,28.1861,Finland,72875.0
5006,Thohoyandou,-22.95,30.4833,South Africa,69453.0
5007,Chingford,51.631,0.016,United Kingdom,66211.0
5008,New Britain,41.6758,-72.7862,United States,72495.0
5009,Arba Minch',6.04,37.55,Ethiopia,69622.0
5010,Abancay,-13.6333,-72.8833,Peru,72277.0
5011,Toyoake,35.0625,137.0089,Japan,69448.0
5012,Veliko Tarnovo,43.0822,25.6317,Bulgaria,72207.0
5013,Ivry-sur-Seine,48.8078,2.3747,France,62052.0
5014,Wilde,-34.7,-58.3167,Argentina,65881.0
5015,Pawtucket,41.8744,-71.3743,United States,72117.0
5016,Cacak,43.8914,20.3497,Serbia,71883.0
5017,La Chorrera,8.8792,-79.7822,Panama,68896.0
5018,Washington,54.9,-1.52,United Kingdom,67085.0
5019,Lauderhill,26.1605,-80.2242,United States,71868.0
5020,Balsas,-7.5325,-46.0356,Brazil,68056.0
5021,Matara,5.949,80.5428,Sri Lanka,68244.0
5022,Al Qusiyah,27.4403,30.8183,Egypt,69388.0
5023,Szolnok,47.1747,20.1764,Hungary,71285.0
5024,Mamou,10.3736,-12.0847,Guinea,71153.0
5025,Slatina,44.4297,24.3642,Romania,70293.0
5026,Youssoufia,32.25,-8.53,Morocco,67628.0
5027,Bitlis,38.4,42.1167,Turkey,71501.0
5028,Ajaccio,41.9267,8.7369,France,70659.0
5029,Maidenhead,51.5217,-0.7177,United Kingdom,69309.0
5030,Kasese,0.23,29.9883,Uganda,67269.0
5031,Phitsanulok,16.8158,100.2636,Thailand,70871.0
5032,Comonfort,20.7167,-100.7667,Mexico,67642.0
5033,Misantla,19.9333,-96.85,Mexico,64249.0
5034,Zinjibar,13.1283,45.3803,Yemen,70801.0
5035,Oroquieta,8.4833,123.8,Philippines,70757.0
5036,New Westminster,49.2069,-122.9111,Canada,70996.0
5037,Fujiidera,34.5747,135.5975,Japan,63814.0
5038,Kumanovo,42.1403,21.7136,Macedonia,70842.0
5039,Giv`atayim,32.0697,34.8117,Israel,59518.0
5040,Valle Hermoso,25.6736,-97.8144,Mexico,68573.0
5041,Mindelo,16.8914,-24.988,Cabo Verde,70468.0
5042,Chiang Rai,19.9094,99.8275,Thailand,70610.0
5043,Aksum,14.1284,38.7173,Ethiopia,66800.0
5044,Benalmadena,36.5969,-4.5535,Spain,68128.0
5045,Wimbledon,51.422,-0.208,United Kingdom,68187.0
5046,Sunyani,7.336,-2.336,Ghana,70299.0
5047,Liepaja,56.5083,21.0111,Latvia,69443.0
5048,Loughborough,52.7705,-1.2046,United Kingdom,66611.0
5049,Colonia del Sol,22.9125,-109.9208,Mexico,64055.0
5050,Courcouronnes,48.6239,2.4294,France,67967.0
5051,Sagaing,21.8822,95.9786,Burma,69917.0
5052,Wilmington,39.7415,-75.5413,United States,70166.0
5053,Thakhek,17.4,104.8,Laos,70000.0
5054,Nizwa,22.9333,57.5333,Oman,70000.0
5055,Tynemouth,55.017,-1.423,United Kingdom,67519.0
5056,Vushtrri,42.8222,20.9694,Kosovo,69870.0
5057,Walsall,52.58,-1.98,United Kingdom,67594.0
5058,Moquegua,-17.2,-70.9333,Peru,69882.0
5059,Itapeva,-23.9822,-48.8756,Brazil,62957.0
5060,Lynwood,33.924,-118.2017,United States,69887.0
5061,Castellammare di Stabia,40.7,14.4833,Italy,66164.0
5062,Rochester,51.375,0.5,United Kingdom,62982.0
5063,Georgiyevsk,44.15,43.4667,Russia,67054.0
5064,Venissieux,45.6978,4.8867,France,65894.0
5065,Passaic,40.8574,-74.1282,United States,69703.0
5066,Guaynabo,18.3839,-66.1134,Puerto Rico,69697.0
5067,Valenca,-13.3703,-39.0731,Brazil,63231.0
5068,Santa Ines,-3.6667,-45.38,Brazil,67424.0
5069,Vratsa,43.2,23.55,Bulgaria,69493.0
5070,Putrajaya,2.914,101.7019,Malaysia,67964.0
5071,Santo Angelo,-28.3,-54.28,Brazil,65420.0
5072,Cergy,49.0361,2.0631,France,65177.0
5073,Debre Birhan,9.6804,39.53,Ethiopia,65231.0
5074,Borongan,11.6,125.4333,Philippines,69297.0
5075,Itapetinga,-15.2489,-40.2478,Brazil,59721.0
5076,Playas de Rosarito,32.3422,-117.0561,Mexico,65278.0
5077,Acton,51.5135,-0.2707,United Kingdom,62480.0
5078,Bouira,36.3783,3.8925,Algeria,68545.0
5079,Antony,48.7539,2.2975,France,62570.0
5080,Mitcham,51.4009,-0.1517,United Kingdom,63393.0
5081,San Jose del Guaviare,2.5653,-72.6386,Colombia,68878.0
5082,Ponta Delgada,37.74,-25.67,Portugal,68809.0
5083,Kitamoto,36.0269,139.53,Japan,65478.0
5084,Gavle,60.667,17.1666,Sweden,68635.0
5085,Pantin,48.8966,2.4017,France,57482.0
5086,L'Aquila,42.3504,13.39,Italy,68503.0
5087,Wrecsam,53.046,-2.993,United Kingdom,65692.0
5088,Gurupi,-11.7292,-49.0686,Brazil,64789.0
5089,Villa Dominico,-34.6917,-58.3333,Argentina,62315.0
5090,Saki,41.1919,47.1706,Azerbaijan,68360.0
5091,Marsa Matruh,31.3333,27.2333,Egypt,68339.0
5092,Waterlooville,50.88,-1.03,United Kingdom,64350.0
5093,Buynaksk,42.8167,47.1167,Russia,65080.0
5094,Hameenlinna,61.0,24.4414,Finland,68011.0
5095,Gaithersburg,39.1346,-77.2132,United States,67985.0
5096,Union City,40.7674,-74.0323,United States,67982.0
5097,Picos,-7.0769,-41.4669,Brazil,57495.0
5098,Scarborough,54.2773,-0.4017,United Kingdom,61749.0
5099,Cacador,-26.7753,-51.015,Brazil,63726.0
5100,South San Francisco,37.6536,-122.4197,United States,67789.0
5101,Timbauba,-7.5053,-35.3183,Brazil,57534.0
5102,Curvelo,-18.7564,-44.4308,Brazil,63954.0
5103,Manacapuru,-3.2997,-60.6206,Brazil,59102.0
5104,Tecate,32.5667,-116.6331,Mexico,64764.0
5105,Lao Cai,22.4194,103.995,Vietnam,67206.0
5106,Farnborough,51.29,-0.75,United Kingdom,65034.0
5107,Vaasa,63.1,21.6167,Finland,67619.0
5108,Molepolole,-24.4066,25.4951,Botswana,67598.0
5109,Potenza,40.6333,15.8,Italy,67211.0
5110,Dimbokro,6.6505,-4.71,Côte D’Ivoire,67349.0
5111,El Bayadh,33.6904,1.01,Algeria,67413.0
5112,Valle de Bravo,19.1925,-100.1306,Mexico,61559.0
5113,Mount Vernon,40.9136,-73.8291,United States,67345.0
5114,Amozoc,19.0333,-98.05,Mexico,60517.0
5115,Twickenham,51.449,-0.337,United Kingdom,62148.0
5116,Stourbridge,52.4575,-2.1479,United Kingdom,63298.0
5117,Fryazino,55.95,38.05,Russia,60437.0
5118,Linares,24.8597,-99.5679,Mexico,63104.0
5119,Streatham,51.4279,-0.1235,United Kingdom,58055.0
5120,Barking,51.54,0.08,United Kingdom,59068.0
5121,Epinay-sur-Seine,48.9553,2.3092,France,55084.0
5122,Bolgatanga,10.7856,-0.8514,Ghana,66685.0
5123,Tomigusuku,26.1772,127.6811,Japan,63700.0
5124,Sabinas,27.86,-101.12,Mexico,63522.0
5125,Prilep,41.3464,21.5542,Macedonia,66817.0
5126,Sokhumi,43.0033,41.0153,Georgia,64441.0
5127,Redondo Beach,33.8574,-118.3766,United States,66749.0
5128,Kraljevo,43.7234,20.687,Serbia,66688.0
5129,Tamarac,26.2056,-80.2542,United States,66721.0
5130,Novi Pazar,43.15,20.5167,Serbia,66527.0
5131,Bayburt,40.2546,40.226,Turkey,66633.0
5132,Nalut,31.8804,10.97,Libya,66609.0
5133,Tatabanya,47.5862,18.3949,Hungary,65845.0
5134,La Seyne-sur-Mer,43.1,5.883,France,63936.0
5135,Acambaro,20.0361,-100.7314,Mexico,57972.0
5136,Mazatenango,14.5304,-91.51,Guatemala,64652.0
5137,Trnava,48.3777,17.5862,Slovakia,65382.0
5138,Caratinga,-19.79,-42.14,Brazil,60066.0
5139,Los Polvorines,-34.5,-58.7,Argentina,60867.0
5140,Kardzhali,41.64,25.3708,Bulgaria,66128.0
5141,Troyes,48.2997,4.0792,France,61652.0
5142,Villejuif,48.7919,2.3636,France,54753.0
5143,Goz-Beida,12.2236,21.4144,Chad,66107.0
5144,Masaka,-0.3296,31.73,Uganda,65373.0
5145,Singida,-4.8186,34.7506,Tanzania,62432.0
5146,Dewsbury,53.691,-1.633,United Kingdom,62945.0
5147,Arrecife,28.9625,-13.5506,Spain,62988.0
5148,Ioannina,39.6647,20.8519,Greece,65574.0
5149,Calarasi,44.2,27.3333,Romania,65181.0
5150,Maisons-Alfort,48.8058,2.4378,France,55655.0
5151,La Linea de la Concepcion,36.1611,-5.3486,Spain,63147.0
5152,Sarcelles,48.9956,2.3808,France,58587.0
5153,Vilhena,-12.7166,-60.1166,Brazil,63231.0
5154,Altamira,22.3375,-97.8694,Mexico,59536.0
5155,Widnes,53.363,-2.728,United Kingdom,61464.0
5156,Granollers,41.6083,2.2889,Spain,61275.0
5157,Coban,15.47,-90.38,Guatemala,65194.0
5158,Schenectady,42.8025,-73.9276,United States,65273.0
5159,Cortazar,20.483,-100.933,Mexico,57748.0
5160,Rundu,-17.9167,19.7667,Namibia,63431.0
5161,Songkhla,7.2061,100.5967,Thailand,63834.0
5162,Solwezi,-12.1833,26.4,Zambia,65000.0
5163,Kitale,1.0167,35.0,Kenya,63245.0
5164,As Suwayda',32.7,36.5667,Syria,64730.0
5165,Ouezzane,34.8,-5.6,Morocco,59606.0
5166,Bayonne,40.6661,-74.1141,United States,64897.0
5167,Faro,37.0167,-7.9333,Portugal,64560.0
5168,Faizabad,37.1298,70.5792,Afghanistan,64704.0
5169,Sinop,42.0267,35.1511,Turkey,64544.0
5170,Yoro,15.1333,-87.1333,Honduras,64425.0
5171,Pruszkow,52.1667,20.8,Poland,61237.0
5172,East Orange,40.7651,-74.2117,United States,64367.0
5173,Nagari,13.33,79.58,India,62253.0
5174,Latacunga,-0.9333,-78.6167,Ecuador,63842.0
5175,Inhambane,-23.865,35.3833,Mozambique,63837.0
5176,Tsushima,35.1833,136.7333,Japan,61732.0
5177,Taunton,51.019,-3.1,United Kingdom,60479.0
5178,Bangor,54.66,-5.67,United Kingdom,61011.0
5179,Florence-Graham,33.9682,-118.2447,United States,64162.0
5180,Alba Iulia,46.0764,23.5728,Romania,63536.0
5181,Pirapora,-17.345,-44.9419,Brazil,60164.0
5182,Aylesbury,51.8168,-0.8124,United Kingdom,58740.0
5183,Sombrerete,23.6333,-103.6397,Mexico,58201.0
5184,Cayenne,4.933,-52.33,French Guiana,61550.0
5185,Bondy,48.9022,2.4828,France,53353.0
5186,Gorno-Altaysk,51.96,85.96,Russia,63214.0
5187,Braganca,-1.0536,-46.7656,Brazil,57163.0
5188,Mukocho,34.9486,135.6983,Japan,56415.0
5189,Hasuda,35.9942,139.6622,Japan,61507.0
5190,Le Blanc-Mesnil,48.9387,2.4614,France,56783.0
5191,Sao Borja,-28.6606,-56.0044,Brazil,59613.0
5192,Sayama,34.5036,135.5556,Japan,58746.0
5193,Halesowen,52.4502,-2.0509,United Kingdom,58135.0
5194,Azua,18.454,-70.729,Dominican Republic,59139.0
5195,Elk,53.8167,22.35,Poland,60621.0
5196,Nkhotakota,-12.9163,34.3,Malawi,59854.0
5197,Kyustendil,42.2811,22.6889,Bulgaria,63359.0
5198,Karakol,42.5,78.3833,Kyrgyzstan,63377.0
5199,Canela,-29.36,-50.81,Brazil,60806.0
5200,Cherbourg,49.6504,-1.65,France,60991.0
5201,Ruislip,51.576,-0.433,United Kingdom,58217.0
5202,Gabrovo,42.8711,25.315,Bulgaria,62938.0
5203,Fussa,35.7386,139.3267,Japan,57527.0
5204,Kratie,12.4881,106.0188,Cambodia,60000.0
5205,Assen,53.0,6.55,Netherlands,62237.0
5206,Beledweyne,4.736,45.204,Somalia,62945.0
5207,Royal Tunbridge Wells,51.132,0.263,United Kingdom,59947.0
5208,Brentwood,40.7839,-73.2522,United States,62942.0
5209,Maldonado,-34.9088,-54.9581,Uruguay,62592.0
5210,Khartsyzk,48.0333,38.15,Ukraine,59763.0
5211,Wallasey,53.4158,-3.0233,United Kingdom,60284.0
5212,Barrow in Furness,54.1108,-3.2261,United Kingdom,56745.0
5213,Napier,-39.4833,176.9167,New Zealand,62800.0
5214,Stryy,49.25,23.85,Ukraine,59325.0
5215,Sopron,47.6833,16.5833,Hungary,62454.0
5216,North Miami,25.9007,-80.1686,United States,62822.0
5217,Skokie,42.0359,-87.74,United States,62700.0
5218,Telemaco Borba,-24.3239,-50.6156,Brazil,58880.0
5219,Leskovac,42.9981,21.9461,Serbia,60288.0
5220,Santa Rosa,-27.8708,-54.4814,Brazil,59281.0
5221,Tataouine,33.0,10.4667,Tunisia,62577.0
5222,Saraburi,14.5286,100.9114,Thailand,61750.0
5223,Fontenay-sous-Bois,48.8517,2.4772,France,52939.0
5224,Rayong,12.6742,101.2789,Thailand,61902.0
5225,Kolda,12.8958,-14.9408,Senegal,62258.0
5226,Santarem,39.2369,-8.685,Portugal,62200.0
5227,Suresnes,48.87,2.22,France,49145.0
5228,Chornomors'k,46.3017,30.6569,Ukraine,59800.0
5229,Bobigny,48.9106,2.4397,France,53640.0
5230,Puerto Limon,10.0022,-83.084,Costa Rica,61072.0
5231,Madang,-5.2248,145.7853,Papua New Guinea,62023.0
5232,Lytkarino,55.5833,37.8833,Russia,58606.0
5233,Rafael Calzada,-34.7833,-58.3667,Argentina,57351.0
5234,Pico Rivera,33.9902,-118.0888,United States,62027.0
5235,Kaposvar,46.3667,17.7833,Hungary,61441.0
5236,North Bergen,40.7938,-74.0242,United States,61970.0
5237,Montebello,34.0155,-118.1108,United States,61954.0
5238,Caico,-6.4596,-37.1,Brazil,54934.0
5239,Bamyan,34.8167,67.8167,Afghanistan,61863.0
5240,Medenine,33.4,10.4167,Tunisia,61705.0
5241,Portugalete,43.3194,-3.0196,Spain,45766.0
5242,Rovaniemi,66.5014,25.7347,Finland,61763.0
5243,Yala,6.5397,101.2811,Thailand,61250.0
5244,Giurgiu,43.9,25.9667,Romania,61353.0
5245,Chambery,45.57,5.9118,France,58919.0
5246,Samut Sakhon,13.5486,100.2775,Thailand,60103.0
5247,Janauba,-15.8025,-43.3089,Brazil,56572.0
5248,Seinajoki,62.7903,22.8403,Finland,61530.0
5249,Ruhengeri,-1.4944,29.6417,Rwanda,59333.0
5250,Suileng,47.246,127.106,China,57789.0
5251,National City,32.6654,-117.0983,United States,61394.0
5252,Guanambi,-14.2233,-42.7814,Brazil,58877.0
5253,Benslimane,33.6122,-7.1211,Morocco,57101.0
5254,Koja,26.3643,127.8328,Japan,58658.0
5255,Ariquemes,-9.9396,-63.08,Brazil,58096.0
5256,Coconut Creek,26.2803,-80.1842,United States,61248.0
5257,Ben Tre,10.2333,106.3833,Vietnam,59442.0
5258,Gaalkacyo,6.7697,47.4308,Somalia,61200.0
5259,Limerick,52.6653,-8.6238,Ireland,58319.0
5260,Yopal,5.347,-72.406,Colombia,61029.0
5261,Lorient,47.75,-3.36,France,57149.0
5262,Trang,7.5561,99.6114,Thailand,60591.0
5263,Vacaria,-28.5122,-50.9339,Brazil,56765.0
5264,Melo,-32.3595,-54.18,Uruguay,55494.0
5265,Sao Gabriel,-30.3364,-54.32,Brazil,55434.0
5266,Oyem,1.6,11.5667,Gabon,60685.0
5267,Lokoja,7.8004,6.7399,Nigeria,60579.0
5268,Juigalpa,12.0833,-85.4,Nicaragua,60583.0
5269,Sao Jose de Ribamar,-2.55,-44.07,Brazil,55265.0
5270,Vaxjo,56.8837,14.8167,Sweden,59600.0
5271,La Habra,33.9278,-117.9513,United States,60513.0
5272,The Hammocks,25.67,-80.4483,United States,60473.0
5273,Malden,42.4305,-71.0576,United States,60470.0
5274,Banfora,10.6308,-4.7589,Burkina Faso,60288.0
5275,San Pedro,25.7589,-102.9844,Mexico,53688.0
5276,Hamura,35.7672,139.3111,Japan,54874.0
5277,Swidnica,50.8438,16.4886,Poland,57761.0
5278,Uige,-7.62,15.05,Angola,60008.0
5279,Estancia,-11.2683,-37.4383,Brazil,55654.0
5280,Arcoverde,-8.42,-37.07,Brazil,57163.0
5281,Zushi,35.2956,139.5803,Japan,56936.0
5282,Temascalcingo,19.9147,-100.0036,Mexico,58169.0
5283,Hereford,52.0565,-2.716,United Kingdom,55955.0
5284,Mbanza Kongo,-6.2667,14.25,Angola,60182.0
5285,Veszprem,47.1,17.9167,Hungary,59738.0
5286,Itapipoca,-3.4995,-39.58,Brazil,55784.0
5287,Ellesmere Port,53.279,-2.897,United Kingdom,55715.0
5288,Serrinha,-11.6642,-39.0075,Brazil,56829.0
5289,South Whittier,33.9336,-118.0311,United States,60096.0
5290,Etchojoa,26.8667,-109.65,Mexico,56129.0
5291,West Allis,43.0068,-88.0296,United States,59890.0
5292,Ban Bang Kaeo,13.6371,100.6636,Thailand,56949.0
5293,Uzice,43.85,19.85,Serbia,59747.0
5294,Fountainebleau,25.7723,-80.3458,United States,59833.0
5295,Taylorsville,40.657,-111.9493,United States,59805.0
5296,Itanagar,27.1,93.62,India,59490.0
5297,Romita,20.8708,-101.5169,Mexico,51825.0
5298,Suhareke,42.38,20.8219,Kosovo,59722.0
5299,Beja,36.7304,9.19,Tunisia,59567.0
5300,Klimovsk,55.3667,37.5333,Russia,56239.0
5301,Bungoma,0.5666,34.5666,Kenya,55857.0
5302,San Jose Iturbide,21.0,-100.3833,Mexico,54661.0
5303,Monterey Park,34.0497,-118.1326,United States,59669.0
5304,Concordia,-27.2342,-52.0278,Brazil,55367.0
5305,Hod HaSharon,32.15,34.8833,Israel,56659.0
5306,Puteaux,48.885,2.2389,France,44645.0
5307,Rodos,36.4412,28.2225,Greece,56969.0
5308,Formiga,-20.4644,-45.4264,Brazil,56404.0
5309,Samannud,30.9667,31.25,Egypt,57177.0
5310,Merida,38.9158,-6.3333,Spain,59335.0
5311,Gardena,33.8944,-118.3073,United States,59329.0
5312,Bekescsaba,46.6833,21.0833,Hungary,58996.0
5313,Cupertino,37.3168,-122.0465,United States,59276.0
5314,La Mesa,32.7703,-117.0204,United States,59249.0
5315,Brookline,42.3243,-71.1408,United States,59234.0
